StudentID,cohort,cohort term,Marital Status,Adjusted Gross Income,Parent Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,2012 Loan,2012 Scholarship,2012 Work/Study,2012 Grant,2013 Loan,2013 Scholarship,2013 Work/Study,2013 Grant,2014 Loan,2014 Scholarship,2014 Work/Study,2014 Grant,2015 Loan,2015 Scholarship,2015 Work/Study,2015 Grant,2016 Loan,2016 Scholarship,2016 Work/Study,2016 Grant,2017 Loan,2017 Scholarship,2017 Work/Study,2017 Grant
351983,2016-17,1,Single,4259,0,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12423
357088,2016-17,1,Single,40377,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,NA,12500,NA,NA,NA
356022,2016-17,1,Single,230,149838,College,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,11573
357107,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357956,2016-17,1,Single,9438,0,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8535,NA,NA,5688
350658,2016-17,1,Single,34054,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,250,NA,NA
347966,2016-17,1,Single,20593,0,High School,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4750,NA,NA,1133
357896,2016-17,1,Single,12844,0,High School,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,2581
358493,2016-17,1,Single,27739,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356458,2016-17,1,Single,29214,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,NA
277179,2016-17,1,Single,3333,0,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10500,NA,NA,1452
354653,2016-17,1,Single,8736,0,Unknown,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10500,NA,NA,11573
287269,2016-17,1,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359087,2016-17,1,Single,19375,0,Middle School,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5250,NA,NA,NA
304394,2016-17,1,Single,26898,80080,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4750,NA,NA,NA
357084,2016-17,1,Single,24985,152066,Unknown,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4756,NA,NA,NA,NA,NA,NA,NA
357539,2016-17,1,Single,20654,0,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22912,NA,NA,NA
358839,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357248,2016-17,1,Single,21168,133357,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750,NA,NA,NA
303930,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353497,2016-17,1,Single,8556,30237,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10691
321719,2016-17,1,Single,0,44082,High School,Middle School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,9441
350502,2016-17,1,Single,60030,12722,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9267,NA,NA,NA
341102,2016-17,1,Single,23159,195869,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356084,2016-17,1,Single,0,90906,College,NA,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20500,NA,2000,NA
354877,2016-17,1,Single,0,0,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13023
354415,2016-17,1,Single,28571,30492,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11505.1,NA,NA
326659,2016-17,1,Single,10856,23920,High School,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11580
359207,2016-17,1,Single,0,176500,College,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA
328834,2016-17,1,Single,0,15539,Unknown,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13023
343509,2016-17,1,Single,8059,14765,High School,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,10596.89
317068,2016-17,1,Single,8712,72527,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,4000,NA,1250
359313,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358022,2016-17,1,Single,36834,0,Unknown,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,5365
351884,2016-17,1,Single,0,30111,High School,Unknown,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,12973
358539,2016-17,1,Single,0,60226,High School,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357606,2016-17,1,Single,0,17025,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12423
352672,2016-17,1,Single,0,14129,Unknown,Unknown,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10603.91
354710,2016-17,1,Single,0,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,2107,NA,5815
358894,2016-17,1,Single,2783,61885,Middle School,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873,NA,NA,583
353603,2016-17,1,Single,0,30310,Middle School,Middle School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,12423
353484,2016-17,1,Single,0,21588,Unknown,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,12423
348953,2016-17,1,Single,0,22669,High School,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5815
348074,2016-17,1,Separated,13072,0,College,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,12858
284885,2016-17,1,Single,0,0,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,NA
350291,2016-17,1,Single,0,13196,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,12423
355998,2016-17,1,Single,0,30315,High School,NA,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12723
355585,2016-17,1,Single,0,44705,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,2141,NA,9441
355185,2016-17,1,Single,0,39949,College,Middle School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9910,NA,NA,13523
284031,2016-17,1,Married,70058,0,College,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11505.1,NA,NA
358116,2016-17,1,Separated,23693,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,665
357376,2016-17,1,Single,24774,0,High School,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,333
358971,2016-17,1,Single,18122,0,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,NA,NA
349118,2016-17,1,Married,10062,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,NA,NA,9855
358955,2016-17,1,Divorced,51557,0,College,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,4965
268971,2016-17,1,Single,49686,0,High School,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5750,NA,NA,2083
356967,2016-17,1,Single,57592,0,NA,NA,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,1982
206842,2016-17,1,Single,36382,0,High School,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11500,NA,NA,5815
356627,2016-17,1,Married,106880,0,High School,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11505.1,NA,NA
258886,2016-17,1,Single,30209,0,College,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12482,NA,NA,8429
356922,2016-17,1,Single,22871,0,Unknown,NA,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10500,NA,NA,1565
357098,2016-17,1,Single,10357,0,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,NA,22500,NA,NA,NA
357101,2016-17,1,Single,14535,0,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,NA,24500,NA,NA,NA
280203,2016-17,1,Single,31173,0,Middle School,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348532,2016-17,1,Single,15500,0,College,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,941
353632,2016-17,1,Single,8715,0,College,NA,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4099.28
359320,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357870,2016-17,1,Single,14814,46698,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29808,NA,NA,NA
357443,2016-17,1,Single,28632,94797,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22500,NA,NA,NA
356631,2016-17,1,Single,0,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11573
251393,2016-17,1,Single,10584,22544,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718.5
311605,2016-17,1,Single,6966,33387,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5200,NA,NA,9541
331132,2016-17,1,Married,17874,0,Unknown,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5346
358674,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356828,2016-17,1,Single,5369,54526,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,6705
327324,2016-17,1,Married,9743,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,2908
317018,2016-17,1,Single,7336,33997,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9641
353196,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351273,2016-17,1,Single,20017,30045,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,2767
326324,2016-17,1,Single,15542,41993,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3781,11505.1,NA,2500
358987,2016-17,1,Single,0,199981,College,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12000,NA,NA,NA
350914,2016-17,1,Single,0,0,Middle School,NA,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,12173
343019,2016-17,1,Single,0,77912,High School,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,NA
346828,2016-17,1,Single,0,23857,Unknown,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342670,2016-17,1,Single,10115,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2908
352454,2016-17,1,Single,0,112765,College,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,NA
355846,2016-17,1,Single,0,60592,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10200,NA,NA,1865
356354,2016-17,1,Single,0,0,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13023
352517,2016-17,1,Single,0,45895,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12655.1
78472,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357193,2016-17,1,Single,15713,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,4165
358307,2016-17,1,Single,18067,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,9855
351475,2016-17,1,Single,0,62318,College,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,3379
355482,2016-17,1,Single,16142,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,3205
313128,2016-17,1,Single,13616,23394,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,1728.1,NA,9855
348963,2016-17,1,Single,0,16380,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13573
356720,2016-17,1,Single,0,18812,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14666,4000,NA,NA
353266,2016-17,1,Single,0,38994,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11496
356456,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA
356178,2016-17,1,Single,12562,0,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,8713
351448,2016-17,1,Single,0,15413,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12423
357442,2016-17,1,Single,0,0,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,12173
297263,2016-17,1,Single,28387,0,College,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,8429
355440,2016-17,1,Single,34482,0,College,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4361
357146,2016-17,1,Single,0,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,3000,NA,11573
302190,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322837,2016-17,1,Single,29096,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4750,NA,NA,2908
355262,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357683,2016-17,1,Single,7835,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,2000,NA,11696
357254,2016-17,1,Single,69376,0,College,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33500,NA,NA,NA
356621,2016-17,1,Single,1115,0,Unknown,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,NA,NA,4235
353635,2016-17,1,Single,14427,140000,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357840,2016-17,1,Single,2000,126616,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11500,NA,NA,NA
351438,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348077,2016-17,1,Single,14284,108021,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA
271664,2016-17,1,Single,4483,0,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,2908
355941,2016-17,1,Single,19470,0,College,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,6866
350292,2016-17,1,Single,11917,2227,College,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,10641
354645,2016-17,1,Single,0,14846,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13573
354558,2016-17,1,Single,0,138755,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA
349813,2016-17,1,Single,11537,50876,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4250
356542,2016-17,1,Single,0,49230,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,2144
348050,2016-17,1,Single,0,111024,College,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,NA,NA,NA
354092,2016-17,1,Single,0,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12723
352884,2016-17,1,Single,9359,0,Middle School,Middle School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4750,NA,NA,6786
353551,2016-17,1,Single,0,0,Unknown,Unknown,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,13573
354336,2016-17,1,Single,0,19562,Unknown,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13573
355831,2016-17,1,Single,0,0,High School,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4433.22
355975,2016-17,1,Single,33629,0,Middle School,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,5815
352877,2016-17,1,Single,0,16257,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,7760.96
266449,2016-17,1,Divorced,714,0,College,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4750,2793.5,NA,NA
351693,2016-17,1,Single,0,53892,Unknown,NA,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11623
352256,2016-17,1,Single,6948,16753,Unknown,Unknown,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,557.27,6212
357609,2016-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
